,id,amo_id,amo_lead_id,prefix,code,card_type,design_type,status,supplier_payment_date,sale_price,sale_date,expiry_date,card_used_date,created_at,updated_at,deleted_at,number
5,,,948101,S,S_U226298,paper,design1,sold_used,2020-09-08,5000.0,2020-07-10 18:34:00,,2020-09-08,,,,U226298
19,,,2043467,GR1X1,GR1X1_035393,paper,design1,sold_used,,2750.0,2020-07-10 18:34:00,,,,,,035393
45,,,4332787,VGR1X1,VGR1X1_098727,electronic,design1,,,,2020-07-10 18:31:00,,,,,,098727
69,,,7222395,VS,VS_U3H032688,electronic,design1,sold_used,,,2020-07-10 18:19:00,,,,,,U3H032688
71,,,7282273,S,S_U50994,paper,design1,,,5000.0,2020-07-10 18:18:00,,,,,,U50994
77,,,7702747,VS,VS_U3H057588,electronic,design1,,,,2020-07-10 18:16:00,,,,,,U3H057588
101,,,8248933,VFJ30,VFJ30_052108,electronic,design1,sold_used,2020-12-07,,2020-07-10 18:05:00,,2020-12-07,,,,052108
102,,,8263303,VWS20,VWS20_011584,electronic,design1,,,,2020-07-10 18:05:00,,,,,,011584
103,,,8338465,V2SU24,V2SU24_088058,electronic,design1,sold_used,,,2020-06-18 15:53:00,,,,,,088058
112,,,8466069,2SU60,2SU60_094982,paper,design1,,,,2020-06-19 17:38:00,,,,,,094982
117,,,8515019,VFJ30,VFJ30_091292,electronic,design1,,,4350.0,2020-07-10 18:04:00,,,,,,091292
130,,,8601547,S,S_U72766,paper,design1,,,,2020-07-10 18:04:00,,,,,,U72766
148,,,8748987,VWS20,VWS20_023842,electronic,design1,,,2600.0,2020-07-10 18:03:00,,,,,,023842
159,,,8778573,VHB20,VHB20_99505,electronic,design1,,,,2020-06-28 11:02:00,,,,,,99505
175,,,8856331,WS20,WS20_011612,paper,design1,sold_used,2020-12-09,2600.0,2020-07-10 18:01:00,,2020-12-09,,,,011612
185,,,8924333,VWS20,VWS20_059026,electronic,design1,,,2600.0,2020-07-02 11:15:00,,,,,,059026
189,,,8931369,S,S_U238685,paper,design1,sold_used,2020-08-08,5000.0,2020-07-05 17:17:00,,2020-08-08,,,,U238685
192,,,8959005,V2SU60,V2SU60_031128,electronic,design1,,,1600.0,2020-07-02 22:14:00,,,,,,031128
205,,,9019375,S,S_U277825,paper,design1,sold_used,,,2020-07-10 18:01:00,,,,,,U277825
209,,,9028737,V2SU24,V2SU24_071675,electronic,design1,sold_used,2020-11-07,4000.0,2020-07-10 18:00:00,,2020-11-07,,,,071675
210,,,9037191,S,S_U268153,paper,design1,,,4000.0,2020-07-10 11:41:00,,,,,,U268153
217,,,9063529,S,S_U262556,paper,design1,sold_used,2020-05-08,4000.0,2020-07-10 11:33:00,,2020-05-08,,,,U262556
219,,,9066243,V2SU60,V2SU60_039614,electronic,design1,,,1600.0,2020-07-06 14:42:00,,,,,,039614
232,,,9151861,VWS60,VWS60_196377,electronic,design1,sold_used,,,2020-07-10 18:39:00,,,,,,196377
238,,,9166633,VWS20,VWS20_164919,electronic,design1,sold_used,2020-02-08,2600.0,2020-07-10 18:00:00,,2020-02-08,,,,164919
255,,,9227085,VWS60,VWS60_219989,electronic,design1,,,,2020-07-12 16:05:00,,,,,,219989
256,,,9234799,WS20,WS20_014944,paper,design1,,,2600.0,2020-07-12 16:05:00,,,,,,014944
258,,,9243343,VWS60,VWS60_226781,electronic,design1,,,,2020-07-10 17:40:00,,,,,,226781
266,,,9267331,V2SU60,V2SU60_394079,electronic,design1,sold_used,2021-12-10,,2020-07-11 20:38:00,,2021-12-10,,,,394079
271,,,9278689,WS20,WS20_040190,paper,design1,sold_used,,2600.0,2020-07-13 19:36:00,,,,,,040190
274,,,9341921,VWS60,VWS60_344179,electronic,design1,,,,2020-07-13 17:10:00,,,,,,344179
275,,,9342163,WS20,WS20_096665,paper,design1,,,3000.0,2020-07-13 19:39:00,,,,,,096665
276,,,9342679,V2SU60,V2SU60_396570,electronic,design1,sold_used,2020-08-08,1600.0,2020-07-13 17:04:00,,2020-08-08,,,,396570
289,,,9403289,VSKI20,VSKI20_485153,electronic,design1,sold_used,2020-05-08,2400.0,2020-07-15 19:48:00,,2020-05-08,,,,485153
306,,,9498943,WS20,WS20_057639,paper,design1,sold_used,,2600.0,2020-07-18 19:57:00,,,,,,057639
340,,,9664357,VWS60,VWS60_510749,electronic,design1,sold_used,2020-06-09,,2020-07-22 12:04:00,,2020-06-09,,,,510749
341,,,9672631,2SU60,2SU60_094852,paper,design1,sold_used,2021-12-10,1600.0,2020-07-24 13:38:00,,2021-12-10,,,,094852
354,,,9760819,VWS60,VWS60_568752,electronic,design1,sold_used,,,2020-07-24 13:26:00,,,,,,568752
366,,,9800017,VWS60,VWS60_619383,electronic,design1,,,,2020-07-27 10:58:00,,,,,,619383
367,,,9806905,S,S_U76281,paper,design1,sold_used,,4000.0,2020-07-30 20:09:00,,,,,,U76281
369,,,9812813,VWS20,VWS20_650058,electronic,design1,,,2600.0,2020-07-27 12:05:00,,,,,,650058
370,,,9813507,WS20,WS20_058801,paper,design1,sold_used,2020-06-09,2600.0,2020-07-28 11:38:00,,2020-06-09,,,,058801
373,,,9823231,VWS20,VWS20_650856,electronic,design1,,,2600.0,2020-07-27 16:43:00,,,,,,650856
376,,,9839695,WS20,WS20_099017,paper,design1,sold_used,2020-06-09,2600.0,2020-07-31 09:10:00,,2020-06-09,,,,099017
381,,,9875251,WS20,WS20_050091,paper,design1,,,2600.0,2020-08-06 19:51:00,,,,,,050091
383,,,9893699,VWS60,VWS60_716129,electronic,design1,,,,2020-07-29 13:25:00,,,,,,716129
395,,,9973679,V2SU60,V2SU60_788804,electronic,design1,,,1600.0,2020-08-01 12:13:00,,,,,,788804
398,,,9983981,2SU60,2SU60_030278,paper,design1,sold_used,2020-11-08,1600.0,2020-08-04 09:31:00,,2020-11-08,,,,030278
416,,,10065191,V2SU24,V2SU24_875793,electronic,design1,,,,2020-08-04 15:41:00,,,,,,875793
421,,,10091483,WS20,WS20_092636,paper,design1,,,,2020-08-06 19:56:00,,,,,,092636
422,,,10093579,VWS20,VWS20_864434,electronic,design1,sold_used,,2600.0,2020-08-05 13:56:00,,,,,,864434
425,,,10105371,2SU60,2SU60_095461,paper,design1,,,1600.0,2020-08-06 19:58:00,,,,,,095461
428,,,10113113,VWS20,VWS20_972062,electronic,design1,sold_used,,2600.0,2020-08-06 14:42:00,,,,,,972062
436,,,10147679,VWS20,VWS20_935382,electronic,design1,sold_used,2021-03-11,2600.0,2020-08-07 15:32:00,,2021-03-11,,,,935382
438,,,10155769,WS60,WS60_087063,paper,design1,sold_used,,,2020-08-08 15:29:00,,,,,,087063
441,,,10176235,2SU60,2SU60_096098,paper,design1,,,1600.0,2020-08-09 11:03:00,,,,,,096098
444,,,10215893,VSKI20,VSKI20_993456,electronic,design1,,,2600.0,2020-08-08 15:14:00,,,,,,993456
446,,,10217139,VWS20,VWS20_992964,electronic,design1,sold_used,,,2020-08-08 16:26:00,,,,,,992964
449,,,10244733,VWS20,VWS20_937892,electronic,design1,,,2600.0,2020-08-10 11:23:00,,,,,,937892
453,,,10253363,V2SU24,V2SU24_1083630,electronic,design1,sold_used,2021-12-10,,2020-08-10 13:37:00,,2021-12-10,,,,1083630
454,,,10254495,V2SU24,V2SU24_1085993,electronic,design1,,,,2020-08-10 15:27:00,,,,,,1085993
456,,,10274197,VWS20,VWS20_1012982,electronic,design1,sold_used,,2600.0,2020-08-11 11:12:00,,,,,,1012982
457,,,10281919,WS20,WS20_046312,paper,design1,,,2600.0,2020-08-12 20:22:00,,,,,,046312
460,,,10294307,V2SU24,V2SU24_1172031,electronic,design1,sold_used,,4000.0,2020-08-12 16:09:00,,,,,,1172031
462,,,10303627,WS60,WS60_066413,paper,design1,sold_used,,,2020-08-12 20:21:00,,,,,,066413
463,,,10307333,VWS60,VWS60_1014190,electronic,design1,,,,2020-08-12 20:22:00,,,,,,1014190
465,,,10313033,V2SU24,V2SU24_1125352,electronic,design1,,,4000.0,2020-08-12 20:22:00,,,,,,1125352
468,,,10333385,S,S_KI20047569,paper,design1,,,2600.0,2020-08-24 15:11:00,,,,,,KI20047569
474,,,10364461,S,S_U36942,paper,design1,,,4000.0,2020-08-16 10:23:00,,,,,,U36942
475,,,10366809,VWS60,VWS60_1164122,electronic,design1,sold_used,,,2020-08-13 19:50:00,,,,,,1164122
483,,,10417439,V2SU60,V2SU60_1184784,electronic,design1,sold_used,,,2020-08-16 10:22:00,,,,,,1184784
486,,,10445395,WS60,WS60_095249,paper,design1,,,,2020-08-19 20:25:00,,,,,,095249
489,,,10454201,VWS20,VWS20_1289936,electronic,design1,sold_used,,2600.0,2020-08-17 13:34:00,,,,,,1289936
492,,,10469325,WS60,WS60_060681,paper,design1,sold_used,,7500.0,2020-08-18 10:08:00,,,,,,060681
493,,,10471043,WS20,WS20_014055,paper,design1,sold_used,2020-06-09,2600.0,2020-08-19 20:25:00,,2020-06-09,,,,014055
495,,,10490141,VWS20,VWS20_1270816,electronic,design1,sold_used,2020-01-08,2600.0,2020-08-18 17:11:00,,2020-01-08,,,,1270816
500,,,10511833,V2SU60,V2SU60_1279139,electronic,design1,sold_used,,1600.0,2020-08-20 22:35:00,,,,,,1279139
503,,,10519121,S,S_KI40091908,paper,design1,,,3900.0,2020-08-21 14:40:00,,,,,,KI40091908
504,,,10531515,V2SU60,V2SU60_1238056,electronic,design1,,,,2020-08-19 20:53:00,,,,,,1238056
505,,,10532115,KVS,KVS_083044,paper,design1,,,,2020-08-24 15:12:00,,,,,,083044
517,,,10651833,WS60,WS60_025561,paper,design1,sold_used,,,2020-08-25 17:18:00,,,,,,025561
520,,,10655909,WS60,WS60_057150,paper,design1,,,7500.0,2020-08-23 13:56:00,,,,,,057150
528,,,10821667,VTR,VTR_2K1340069,electronic,design1,sold_used,2021-04-11,,2020-08-26 11:15:00,,2021-04-11,,,,2K1340069
532,,,10844031,V2SU60,V2SU60_1479576,electronic,design1,,,,2020-08-26 17:32:00,,,,,,1479576
536,,,10917571,V2SU60,V2SU60_1445865,electronic,design1,,,1600.0,2020-08-28 14:15:00,,,,,,1445865
549,,,10955893,WS20,WS20_017949,paper,design1,sold_used,,2600.0,2020-08-31 16:33:00,,,,,,017949
552,,,10984109,WS60,WS60_050645,paper,design1,sold_used,,,2020-09-02 21:54:00,,,,,,050645
553,,,10987291,2SU60,2SU60_046137,paper,design1,sold_used,,,2020-09-02 21:54:00,,,,,,046137
557,,,11023407,VWS20,VWS20_1557467,electronic,design1,,,,2020-09-01 19:04:00,,,,,,1557467
563,,,11106659,WS60,WS60_038053,paper,design1,,,,2020-09-06 22:16:00,,,,,,038053
564,,,11150631,FJ30,FJ30_045282,paper,design1,sold_used,2020-12-09,,2020-09-10 08:46:00,,2020-12-09,,,,045282
569,,,11187415,2SU60,2SU60_090693,paper,design1,,,,2020-09-06 22:15:00,,,,,,090693
570,,,11187431,2SU60,2SU60_085533,paper,design1,,,,2020-09-06 22:15:00,,,,,,085533
571,,,11187459,WP30,WP30_076164,paper,design1,,,,2020-09-06 22:15:00,,,,,,076164
572,,,11187473,WP30,WP30_044989,paper,design1,,,,2020-09-06 22:15:00,,,,,,044989
576,,,11205555,WS20,WS20_066077,paper,design1,,,2600.0,2020-09-07 17:02:00,,,,,,066077
582,,,11340953,VWS20,VWS20_1695217,electronic,design1,sold_used,,2600.0,2020-09-11 19:43:00,,,,,,1695217
585,,,11428825,2SU60,2SU60_063003,paper,design1,sold_used,2021-12-10,1600.0,2020-09-24 10:58:00,,2021-12-10,,,,063003
586,,,11429271,WS60,WS60_033173,paper,design1,,,7500.0,2020-09-15 17:49:00,,,,,,033173
596,,,12065633,2SU60,2SU60_024526,paper,design1,,,1600.0,2020-09-29 12:15:00,,,,,,024526
597,,,12158677,WS60,WS60_078820,paper,design1,,,7500.0,2020-09-29 13:10:00,,,,,,078820
604,,,12523837,WS20,WS20_087164,paper,design1,,,2600.0,2020-10-07 09:43:00,,,,,,087164
605,,,12588227,KVS,KVS_078667,paper,design1,sold_used,2022-12-01,,2020-10-09 14:48:00,,2022-12-01,,,,078667
612,,,13065829,WS60,WS60_010518,paper,design1,,,7500.0,2020-10-22 09:34:00,,,,,,010518
625,,,13858065,2SU60,2SU60_057763,paper,design1,,,1600.0,2020-11-14 16:07:00,,,,,,057763
640,,,14227789,KVS,KVS_053665,paper,design1,,,,2020-11-25 19:13:00,,,,,,053665
652,,,14452851,FM30,FM30_091739,paper,design1,,,6000.0,2020-12-05 01:51:00,,,,,,091739
686,,,14931575,WS60,WS60_016773,paper,design1,,,,2020-12-24 14:52:00,,,,,,016773
693,,,14955789,FM30,FM30_090221,paper,design1,sold_used,,6000.0,2020-12-29 21:09:00,,,,,,090221
707,,,14991815,S,S_N1X1046565,paper,design1,,,5000.0,2020-12-30 12:14:00,,,,,,N1X1046565
716,,,15015851,VS,VS_N2X12298266,electronic,design1,sold_used,2022-12-02,9000.0,2020-12-28 14:58:00,,2022-12-02,,,,N2X12298266
718,,,15017931,HB20,HB20_011745,paper,design1,,,,2020-12-29 14:52:00,,,,,,011745
747,,,15064269,VS,VS_N2X12450116,electronic,design1,sold_used,2022-12-02,9000.0,2020-12-31 16:59:00,,2022-12-02,,,,N2X12450116
762,,,15117713,FM30,FM30_025526,paper,design1,,,,2021-01-07 00:02:00,,,,,,025526
771,,,15246469,S,S_N1X1097172,paper,design1,,,5000.0,2021-01-13 20:56:00,,,,,,N1X1097172
776,,,15290639,VS,VS_N2X12650129,electronic,design1,,,9000.0,2021-01-14 17:31:00,,,,,,N2X12650129
778,,,15314189,VS,VS_N2X12672257,electronic,design1,,,9000.0,2021-01-15 16:04:00,,,,,,N2X12672257
780,,,15318697,S,S_N2X1050118,paper,design1,sold_used,2022-12-01,5000.0,2021-01-19 13:41:00,,2022-12-01,,,,N2X1050118
785,,,15395245,WS60,WS60_081206,paper,design1,,,,2021-01-22 10:26:00,,,,,,081206
795,,,15496593,S,S_N1X1041712,paper,design1,sold_used,2022-12-01,5000.0,2021-01-22 10:25:00,,2022-12-01,,,,N1X1041712
797,,,15502405,S,S_W1X1039803,paper,design1,,,5000.0,2021-01-22 10:28:00,,,,,,W1X1039803
804,,,15574321,VS,VS_N1X12799029,electronic,design1,sold_used,2022-12-01,5000.0,2021-01-23 12:14:00,,2022-12-01,,,,N1X12799029
814,,,15651381,VS,VS_U3H2785854,electronic,design1,,,3200.0,2021-01-27 10:31:00,,,,,,U3H2785854
817,,,15685287,S,S_N2X1090646,paper,design1,sold_used,2022-12-01,9000.0,2021-01-30 12:05:00,,2022-12-01,,,,N2X1090646
821,,,15720405,V2SU24,V2SU24_2783863,electronic,design1,sold_used,2022-04-08,,2021-02-01 10:12:00,,2022-04-08,,,,2783863
838,,,15972899,V2SU60,V2SU60_2874839,electronic,design1,,,1600.0,2021-02-11 09:37:00,,,,,,2874839
844,,,16024083,VS,VS_N1X12917577,electronic,design1,,,5000.0,2021-02-11 19:05:00,,,,,,N1X12917577
849,,,16064127,VS,VS_N1X12929832,electronic,design1,,,5000.0,2021-02-12 17:20:00,,,,,,N1X12929832
854,,,16083405,S,S_N1X1057364,paper,design1,sold_used,2022-12-01,,2021-02-15 19:25:00,,2022-12-01,,,,N1X1057364
855,,,16083791,S,S_N1X1034494,paper,design1,,,5000.0,2021-02-15 19:46:00,,,,,,N1X1034494
856,,,16084221,S,S_N1X1042964,paper,design1,,,,2021-02-18 16:24:00,,,,,,N1X1042964
857,,,16086873,S,S_N2X1087865,paper,design1,sold_used,2022-12-01,9000.0,2021-02-22 13:05:00,,2022-12-01,,,,N2X1087865
863,,,16126445,VS,VS_N2X13085782,electronic,design1,sold_used,2022-12-01,9000.0,2021-02-15 19:22:00,,2022-12-01,,,,N2X13085782
866,,,16140615,VS,VS_N2X13030295,electronic,design1,,,9000.0,2021-02-16 11:04:00,,,,,,N2X13030295
873,,,16163011,VFM45,VFM45_3089938,electronic,design1,,,9000.0,2021-02-17 18:20:00,,,,,,3089938
879,,,16179301,S,S_N1X1048454,paper,design1,,,5000.0,2021-02-22 13:18:00,,,,,,N1X1048454
881,,,16182229,VS,VS_N1X13172970,electronic,design1,sold_used,2022-12-01,5000.0,2021-02-17 18:54:00,,2022-12-01,,,,N1X13172970
886,,,16193569,S,S_N1X1032368,paper,design1,,,3000.0,2021-02-22 21:48:00,,,,,,N1X1032368
887,,,16197957,VS,VS_N1X13159323,electronic,design1,sold_used,2022-12-01,5000.0,2021-02-18 09:53:00,,2022-12-01,,,,N1X13159323
906,,,16230159,VS,VS_N1X13249047,electronic,design1,,,5000.0,2021-02-19 14:03:00,,,,,,N1X13249047
914,,,16237231,KVS,KVS_034581,paper,design1,sold_used,,12345.0,2021-02-22 21:52:00,,,,,,034581
917,,,16243995,S,S_N2X1054314,paper,design1,,,9000.0,2021-02-22 21:53:00,,,,,,N2X1054314
921,,,16248671,VS,VS_N1X13335847,electronic,design1,,,5000.0,2021-02-20 09:41:00,,,,,,N1X13335847
922,,,16250265,S,S_N1X1145012,paper,design1,,,5000.0,2021-02-22 21:50:00,,,,,,N1X1145012
930,,,16258109,VS,VS_N1X13341800,electronic,design1,,,5000.0,2021-02-20 18:42:00,,,,,,N1X13341800
931,,,16259313,S,S_N1X1165208,paper,design1,,,5000.0,2021-02-22 21:55:00,,,,,,N1X1165208
939,,,16278975,VS,VS_N1X13414550,electronic,design1,,,5000.0,2021-02-22 11:15:00,,,,,,N1X13414550
944,,,16288951,VS,VS_N1X13483031,electronic,design1,sold_used,2022-12-01,5000.0,2021-02-22 14:27:00,,2022-12-01,,,,N1X13483031
948,,,16293795,VS,VS_N1X13552025,electronic,design1,,,5000.0,2021-02-22 18:44:00,,,,,,N1X13552025
949,,,16294049,VS,VS_N1X13453916,electronic,design1,sold_used,2022-12-01,5000.0,2021-02-22 16:20:00,,2022-12-01,,,,N1X13453916
951,,,16294719,VS,VS_N2X13571633,electronic,design1,,,9000.0,2021-02-22 18:28:00,,,,,,N2X13571633
970,,,16340337,VFMCS30,VFMCS30_3783895,electronic,design1,sold_used,,6000.0,2021-02-24 17:03:00,,,,,,3783895
973,,,16352283,VKVS,VKVS_3769623,electronic,design1,,,12345.0,2021-02-24 18:44:00,,,,,,3769623
975,,,16363635,FM30,FM30_035642,paper,design1,sold_used,,6000.0,2021-02-26 17:03:00,,,,,,035642
980,,,16403531,V2SU24,V2SU24_38549847,electronic,design1,,,4000.0,2021-02-26 14:45:00,,,,,,38549847
982,,,16417713,VFMCS30,VFMCS30_3848573,electronic,design1,,,7500.0,2021-02-26 21:46:00,,,,,,3848573
993,,,16505487,S,S_N1X1152768,paper,design1,sold_used,2022-12-01,5000.0,2021-03-12 09:02:00,,2022-12-01,,,,N1X1152768
994,,,16507995,WS20,WS20_062436,paper,design1,sold_used,2021-03-11,,2021-03-12 09:02:00,,2021-03-11,,,,062436
996,,,16522527,VS,VS_N1X13954431,electronic,design1,,,5000.0,2021-03-03 13:28:00,,,,,,N1X13954431
1009,,,16568781,V2SU24,V2SU24_3999833,electronic,design1,,,4000.0,2021-03-05 14:47:00,,,,,,3999833
1014,,,16584121,FMP30,FMP30_031529,paper,design1,,,9000.0,2021-03-07 11:03:00,,,,,,031529
1022,,,16600581,VFM45,VFM45_4162780,electronic,design1,,,9000.0,2021-03-09 14:05:00,,,,,,4162780
1025,,,16610035,V2SU24,V2SU24_4184138,electronic,design1,,,4000.0,2021-03-08 15:35:00,,,,,,4184138
1031,,,16709535,2SU60,2SU60_088623,paper,design1,sold_used,,,2021-03-20 11:48:00,,,,,,088623
1034,,,16710423,VFMCS30,VFMCS30_4246850,electronic,design1,,,7500.0,2021-03-12 12:55:00,,,,,,4246850
1036,,,16725665,WS60,WS60_26000,paper,design1,,,,2021-04-02 07:50:00,,,,,,26000
1038,,,16733779,WS60,WS60_081495,paper,design1,,,,2021-03-13 17:49:00,,,,,,081495
1039,,,16733805,RJ2X,RJ2X_060235,paper,design1,,,,2021-03-13 17:50:00,,,,,,060235
1045,,,16769809,WS60,WS60_034155,paper,design1,sold_used,,,2021-03-16 17:22:00,,,,,,034155
1059,,,16879717,VFMCS30,VFMCS30_4314218,electronic,design1,,,7500.0,2021-03-18 19:53:00,,,,,,4314218
1060,,,16902951,FM60,FM60_045053,paper,design1,,,12000.0,2021-03-20 11:49:00,,,,,,045053
1070,,,16949987,VFM45,VFM45_4358904,electronic,design1,,,9000.0,2021-03-21 22:12:00,,,,,,4358904
1081,,,17014085,FM30,FM30_035894,paper,design1,,,6000.0,2021-03-28 10:32:00,,,,,,035894
1093,,,17144019,VWS20,VWS20_4410377,electronic,design1,,,,2021-03-30 23:43:00,,,,,,4410377
1096,,,17160687,VPH,VPH_4543603,electronic,design1,,,3000.0,2021-04-02 10:31:00,,,,,,4543603
1098,,,17187007,2SU60,2SU60_084030,paper,design1,,,,2021-04-23 08:36:00,,,,,,084030
1103,,,17218319,FJ30,FJ30_026228,paper,design1,,,,2021-04-02 17:22:00,,,,,,026228
1108,,,17253019,WS60,WS60_060392,paper,design1,,,7500.0,2021-04-23 08:37:00,,,,,,060392
1123,,,17361283,WS60,WS60_053960,paper,design1,,,,2021-04-14 22:04:00,,,,,,053960
1125,,,17363721,2SU60,2SU60_013926,paper,design1,,,,2021-04-14 22:03:00,,,,,,013926
1131,,,17387197,VFMCS30,VFMCS30_4654401,electronic,design1,,,7500.0,2021-04-09 13:10:00,,,,,,4654401
1132,,,17387989,VFMCS30,VFMCS30_4678694,electronic,design1,,,7500.0,2021-04-09 11:28:00,,,,,,4678694
1143,,,17458027,WS20,WS20_053569,paper,design1,,,2600.0,2021-04-23 08:45:00,,,,,,053569
1149,,,17506689,FM30,FM30_027943,paper,design1,,,6000.0,2021-04-19 09:22:00,,,,,,027943
1150,,,17507331,VFMCS30,VFMCS30_4784433,electronic,design1,sold_used,,7500.0,2021-04-14 15:22:00,,,,,,4784433
1152,,,17511241,V2SU60,V2SU60_4760636,electronic,design1,,,1600.0,2021-04-14 16:53:00,,,,,,4760636
1160,,,17538493,FMCS30,FMCS30_033153,paper,design1,,,7500.0,2021-04-17 20:33:00,,,,,,033153
1162,,,17552115,GR2X1,GR2X1_074722,paper,design1,sold_used,2022-12-01,5500.0,2021-04-17 20:35:00,,2022-12-01,,,,074722
1163,,,17557589,VFM45,VFM45_4786715,electronic,design1,,,9000.0,2021-04-16 13:08:00,,,,,,4786715
1166,,,17574999,V2SU60,V2SU60_4841370,electronic,design1,,,,2021-04-17 10:17:00,,,,,,4841370
1170,,,17582405,WS60,WS60_083540,paper,design1,sold_used,2022-12-08,,2021-04-17 21:04:00,,2022-12-08,,,,083540
1175,,,17608669,WS60,WS60_019152,paper,design1,,,7500.0,2021-04-23 08:45:00,,,,,,019152
1199,,,17799679,FMP30,FMP30_044000,paper,design1,sold_used,,10000.0,2021-04-24 13:26:00,,,,,,044000
1200,,,17817971,WS60,WS60_074449,paper,design1,,,7500.0,2021-04-27 19:04:00,,,,,,074449
1205,,,17826907,S,S_KI40052078,paper,design1,sold_used,2021-04-11,5000.0,2021-04-29 08:20:00,,2021-04-11,,,,KI40052078
1213,,,17860723,FMP30,FMP30_018030,paper,design1,,,10000.0,2021-04-29 08:17:00,,,,,,018030
1223,,,17920171,VFMCS30,VFMCS30_4925404,electronic,design1,,,7500.0,2021-04-28 13:52:00,,,,,,4925404
1225,,,17939789,V2SU24,V2SU24_4951299,electronic,design1,,,4000.0,2021-04-29 13:29:00,,,,,,4951299
1231,,,17992815,WS60,WS60_029833,paper,design1,,,7500.0,2021-05-02 09:57:00,,,,,,029833
1240,,,18068655,V2SU24,V2SU24_5049522,electronic,design1,,,4000.0,2021-05-05 10:45:00,,,,,,5049522
1244,,,18106727,WS60,WS60_197099,paper,design1,sold_used,,7500.0,2021-05-06 19:33:00,,,,,,197099
1246,,,18129063,VFJ30,VFJ30_5017641,electronic,design1,,,4350.0,2021-05-07 21:10:00,,,,,,5017641
1249,,,18130915,WS60,WS60_018051,paper,design1,,,,2021-05-07 14:54:00,,,,,,018051
1252,,,18150589,2SU60,2SU60_025154,paper,design1,,,,2021-05-08 17:26:00,,,,,,025154
1254,,,18151225,2SU60,2SU60_043649,paper,design1,sold_used,2021-12-10,,2021-05-12 14:04:00,,2021-12-10,,,,043649
1256,,,18162789,V2SU24,V2SU24_5016728,electronic,design1,,,4000.0,2021-05-09 14:22:00,,,,,,5016728
1260,,,18194247,WS60,WS60_199563,paper,design1,sold_used,2021-03-11,,2021-05-13 22:39:00,,2021-03-11,,,,199563
1261,,,18203727,WS60,WS60_119669,paper,design1,sold_used,2021-03-11,,2021-05-13 22:38:00,,2021-03-11,,,,119669
1267,,,18229795,WS20,WS20_180601,paper,design1,sold_used,2021-03-11,2600.0,2021-05-12 22:20:00,,2021-03-11,,,,180601
1268,,,18236499,FJ30,FJ30_078975,paper,design1,,,4350.0,2021-05-13 22:40:00,,,,,,078975
1271,,,18266447,2SU60,2SU60_075741,paper,design1,sold_used,,,2021-05-17 22:14:00,,,,,,075741
1274,,,18272957,WS60,WS60_114552,paper,design1,sold_used,,,2021-05-15 10:30:00,,,,,,114552
1275,,,18273123,WS60,WS60_182693,paper,design1,,,7500.0,2021-05-17 22:15:00,,,,,,182693
1278,,,18295261,VFMCS30,VFMCS30_5163553,electronic,design1,sold_used,,7500.0,2021-05-15 13:03:00,,,,,,5163553
1282,,,18303355,2SU60,2SU60_099789,paper,design1,,,1600.0,2021-05-17 15:17:00,,,,,,099789
1298,,,18334509,FJ30,FJ30_092700,paper,design1,,,4350.0,2021-05-20 10:22:00,,,,,,092700
1299,,,18334767,V2SU24,V2SU24_5259552,electronic,design1,sold_used,2021-12-10,4000.0,2021-05-17 22:55:00,,2021-12-10,,,,5259552
1300,,,18340337,GR1X1,GR1X1_041209,paper,design1,,,2750.0,2021-05-20 09:07:00,,,,,,041209
1301,,,18345951,WS60,WS60_174631,paper,design1,,,,2021-05-22 08:42:00,,,,,,174631
1306,,,18352331,WS60,WS60_134384,paper,design1,,,,2021-06-06 22:25:00,,,,,,134384
1315,,,18419789,WS60,WS60_163779,paper,design1,,,7500.0,2021-06-06 22:27:00,,,,,,163779
1318,,,18426191,2SU60,2SU60_050883,paper,design1,sold_used,2021-12-10,1600.0,2021-06-06 22:28:00,,2021-12-10,,,,050883
1321,,,18429957,V2SU24,V2SU24_5362972,electronic,design1,,,4000.0,2021-05-21 18:24:00,,,,,,5362972
1322,,,18430893,FM30,FM30_182072,paper,design1,,,6000.0,2021-06-06 22:30:00,,,,,,182072
1324,,,18444271,VWS20,VWS20_5398389,electronic,design1,,,2600.0,2021-05-22 13:45:00,,,,,,5398389
1331,,,18471741,WS20,WS20_180935,paper,design1,,,2600.0,2021-05-25 20:37:00,,,,,,180935
1336,,,18491491,2SU60,2SU60_098440,paper,design1,,,,2021-05-25 20:38:00,,,,,,098440
1340,,,18513471,V2SU60,V2SU60_5497167,electronic,design1,,,1600.0,2021-05-25 16:01:00,,,,,,5497167
1346,,,18554909,FJ30,FJ30_077825,paper,design1,,,,2021-06-06 22:43:00,,,,,,077825
1350,,,18565061,WS20,WS20_113758,paper,design1,,,2600.0,2021-06-06 22:46:00,,,,,,113758
1351,,,18567551,V2SU60,V2SU60_5483172,electronic,design1,,,,2021-05-28 12:16:00,,,,,,5483172
1363,,,18590027,WS60,WS60_048636,paper,design1,sold_used,2021-03-11,,2021-06-02 10:21:00,,2021-03-11,,,,048636
1364,,,18590651,VWS60,VWS60_044328,electronic,design1,sold_used,,8000.0,2021-07-28 20:13:00,,,,,,044328
1365,,,18594961,VWS60,VWS60_5590205,electronic,design1,,,,2021-05-29 21:31:00,,,,,,5590205
1367,,,18598537,WS60,WS60_113460,paper,design1,sold_used,,7500.0,2021-05-30 12:48:00,,,,,,113460
